family,replicate,n_trades,mean_r
rotation,794,163,-0.052329
rotation,795,162,-0.026132
rotation,796,162,-0.204715
rotation,797,163,-0.042961
rotation,798,162,-0.039874
rotation,799,162,-0.103385
rotation,800,162,0.057855
rotation,801,162,-0.045551
rotation,802,162,-0.062292
rotation,803,162,-0.023278
rotation,804,162,-0.065567
rotation,805,163,0.044451
rotation,806,162,-0.028141
rotation,807,162,-0.106745
rotation,808,163,-0.005297
rotation,809,163,0.038647
rotation,810,162,-0.042531
rotation,811,162,0.015227
rotation,812,162,-0.057023
rotation,813,163,-0.101194
rotation,814,163,-0.109314
rotation,815,162,-0.091139
rotation,816,162,-0.048080
rotation,817,163,0.013549
rotation,818,162,-0.105561
rotation,819,163,0.021061
rotation,820,162,0.018489
rotation,821,163,-0.083205
rotation,822,162,0.001957
rotation,823,162,-0.125131
rotation,824,163,0.015094
rotation,825,162,-0.006294
rotation,826,162,-0.075656
rotation,827,162,0.036471
rotation,828,163,-0.059349
rotation,829,162,-0.033796
rotation,830,162,-0.055318
rotation,831,162,-0.046872
rotation,832,163,-0.091290
rotation,833,162,0.080266
rotation,834,162,0.065569
rotation,835,162,-0.077091
rotation,836,163,0.103868
rotation,837,162,-0.020018
rotation,838,162,0.020309
rotation,839,163,-0.005887
rotation,840,162,-0.009521
rotation,841,163,-0.144110
rotation,842,162,-0.130848
rotation,843,162,-0.026172
rotation,844,163,0.012997
rotation,845,163,0.068429
rotation,846,162,0.061240
rotation,847,162,-0.122933
rotation,848,162,-0.066596
rotation,849,163,0.014602
rotation,850,162,-0.056814
rotation,851,163,-0.063647
rotation,852,162,-0.030216
rotation,853,163,0.082392
rotation,854,162,-0.006275
rotation,855,162,-0.037351
rotation,856,162,0.062594
rotation,857,163,0.032845
rotation,858,162,0.106448
rotation,859,162,-0.186551
rotation,860,163,-0.097577
rotation,861,163,-0.007113
rotation,862,163,0.103139
rotation,863,163,-0.008808
rotation,864,162,-0.063463
rotation,865,162,-0.167313
rotation,866,162,0.022673
rotation,867,162,0.167415
rotation,868,163,-0.012092
rotation,869,163,-0.019417
rotation,870,162,-0.083949
rotation,871,162,0.004265
rotation,872,162,-0.091215
rotation,873,162,-0.173868
rotation,874,163,-0.041909
rotation,875,162,-0.018288
rotation,876,162,-0.089351
rotation,877,163,0.040264
rotation,878,162,-0.070794
rotation,879,163,-0.016793
rotation,880,162,-0.073986
rotation,881,163,0.046845
rotation,882,163,0.016578
rotation,883,162,-0.055918
rotation,884,162,-0.073991
rotation,885,162,0.054450
rotation,886,162,0.029978
rotation,887,162,-0.044894
rotation,888,163,-0.057824
rotation,889,162,0.019212
rotation,890,162,-0.072602
rotation,891,162,-0.097510
rotation,892,162,0.028440
rotation,893,162,-0.170760
rotation,894,162,-0.077240
rotation,895,163,-0.103064
rotation,896,162,-0.059963
rotation,897,162,0.067495
rotation,898,163,-0.034613
rotation,899,163,-0.121156
rotation,900,163,-0.125098
rotation,901,163,-0.177389
rotation,902,162,0.004506
rotation,903,163,-0.050223
rotation,904,163,-0.010762
rotation,905,162,-0.057847
rotation,906,162,0.045598
rotation,907,162,-0.021469
rotation,908,162,0.037756
rotation,909,162,-0.072980
rotation,910,162,-0.000606
rotation,911,162,0.008184
rotation,912,163,-0.072534
rotation,913,162,0.065196
rotation,914,162,0.024588
rotation,915,163,-0.076166
rotation,916,162,-0.140630
rotation,917,163,-0.073412
rotation,918,162,-0.037448
rotation,919,163,0.091281
rotation,920,163,0.102428
rotation,921,162,-0.010881
rotation,922,162,-0.106976
rotation,923,162,0.022164
rotation,924,163,0.030860
rotation,925,162,0.002122
rotation,926,162,-0.074637
rotation,927,163,-0.051315
rotation,928,162,-0.045296
rotation,929,162,-0.035263
rotation,930,163,0.033246
rotation,931,163,-0.117198
rotation,932,162,-0.029275
rotation,933,162,-0.060260
rotation,934,162,-0.076546
rotation,935,162,-0.080011
rotation,936,162,-0.050849
rotation,937,162,-0.021370
rotation,938,163,-0.015157
rotation,939,162,-0.036804
rotation,940,162,0.022355
rotation,941,162,-0.115403
rotation,942,163,-0.119977
rotation,943,162,0.005222
rotation,944,163,0.021782
rotation,945,162,-0.053557
rotation,946,162,-0.037013
rotation,947,162,-0.147225
rotation,948,162,-0.091648
rotation,949,162,-0.012737
rotation,950,162,-0.051647
rotation,951,163,-0.090340
rotation,952,162,-0.020279
rotation,953,162,-0.001817
rotation,954,162,-0.161980
rotation,955,162,-0.028084
rotation,956,162,0.058176
rotation,957,162,-0.126177
rotation,958,162,0.034401
