family,replicate,n_trades,mean_r
rotation,260,2039,-0.176111
rotation,261,2038,-0.161897
rotation,262,2036,-0.143279
rotation,263,2038,-0.143565
rotation,264,2039,-0.207764
rotation,265,2039,-0.196359
rotation,266,2039,-0.138216
rotation,267,2039,-0.184099
rotation,268,2040,-0.146276
rotation,269,2036,-0.192643
rotation,270,2039,-0.108159
rotation,271,2039,-0.152129
rotation,272,2038,-0.177974
rotation,273,2039,-0.132801
rotation,274,2038,-0.182042
rotation,275,2039,-0.169799
rotation,276,2039,-0.153691
rotation,277,2039,-0.184595
rotation,278,2038,-0.196363
rotation,279,2039,-0.131865
rotation,280,2039,-0.207288
rotation,281,2038,-0.173219
rotation,282,2038,-0.131462
rotation,283,2039,-0.189051
rotation,284,2037,-0.177495
rotation,285,2037,-0.180477
rotation,286,2039,-0.201622
rotation,287,2039,-0.138429
rotation,288,2040,-0.166812
rotation,289,2039,-0.164361
rotation,290,2036,-0.164357
rotation,291,2039,-0.188525
rotation,292,2038,-0.192130
rotation,293,2039,-0.147853
rotation,294,2038,-0.161653
rotation,295,2038,-0.172053
rotation,296,2038,-0.178387
rotation,297,2038,-0.170069
rotation,298,2038,-0.148604
rotation,299,2039,-0.131935
rotation,300,2038,-0.133295
rotation,301,2039,-0.174111
rotation,302,2036,-0.171728
rotation,303,2036,-0.132856
rotation,304,2038,-0.152476
rotation,305,2039,-0.160537
rotation,306,2039,-0.155873
rotation,307,2040,-0.186058
rotation,308,2039,-0.161120
rotation,309,2039,-0.162168
rotation,310,2039,-0.158451
rotation,311,2037,-0.154351
rotation,312,2039,-0.144434
rotation,313,2037,-0.133792
rotation,314,2039,-0.144235
rotation,315,2039,-0.161067
rotation,316,2039,-0.152179
rotation,317,2039,-0.155176
rotation,318,2037,-0.137808
rotation,319,2039,-0.136566
rotation,320,2039,-0.148721
rotation,321,2039,-0.172571
rotation,322,2039,-0.128005
rotation,323,2038,-0.182824
rotation,324,2039,-0.195365
rotation,325,2039,-0.217598
rotation,326,2039,-0.171335
rotation,327,2039,-0.173530
rotation,328,2039,-0.175810
rotation,329,2038,-0.147099
rotation,330,2039,-0.163916
rotation,331,2037,-0.118943
rotation,332,2039,-0.127166
rotation,333,2040,-0.196570
rotation,334,2039,-0.166505
rotation,335,2039,-0.152800
rotation,336,2038,-0.157615
rotation,337,2039,-0.157616
rotation,338,2040,-0.133844
rotation,339,2036,-0.180220
rotation,340,2039,-0.165776
rotation,341,2038,-0.126990
rotation,342,2039,-0.144848
rotation,343,2038,-0.148339
rotation,344,2038,-0.113082
rotation,345,2039,-0.170502
rotation,346,2038,-0.153733
rotation,347,2038,-0.208368
rotation,348,2038,-0.190270
rotation,349,2038,-0.184699
rotation,350,2038,-0.165144
rotation,351,2039,-0.159771
rotation,352,2039,-0.134549
rotation,353,2039,-0.123501
rotation,354,2040,-0.168214
rotation,355,2039,-0.153133
rotation,356,2039,-0.153264
rotation,357,2038,-0.158395
rotation,358,2039,-0.179664
rotation,359,2039,-0.152206
rotation,360,2039,-0.135747
rotation,361,2038,-0.163359
rotation,362,2039,-0.167341
rotation,363,2037,-0.162196
rotation,364,2039,-0.139515
rotation,365,2039,-0.188249
rotation,366,2038,-0.158548
rotation,367,2038,-0.167939
rotation,368,2037,-0.157478
rotation,369,2038,-0.171038
rotation,370,2039,-0.176984
rotation,371,2039,-0.124076
rotation,372,2039,-0.143064
rotation,373,2039,-0.124750
rotation,374,2037,-0.131183
rotation,375,2038,-0.141022
rotation,376,2039,-0.171791
rotation,377,2037,-0.209305
rotation,378,2038,-0.154693
rotation,379,2039,-0.124540
rotation,380,2038,-0.125055
rotation,381,2039,-0.183114
rotation,382,2038,-0.171831
rotation,383,2039,-0.172328
rotation,384,2037,-0.178053
rotation,385,2039,-0.134477
rotation,386,2038,-0.183149
rotation,387,2039,-0.124475
rotation,388,2037,-0.167940
rotation,389,2038,-0.147567
rotation,390,2039,-0.146100
rotation,391,2039,-0.177064
rotation,392,2038,-0.099749
rotation,393,2039,-0.149778
rotation,394,2038,-0.183427
rotation,395,2039,-0.133510
rotation,396,2039,-0.116052
rotation,397,2038,-0.152290
rotation,398,2039,-0.202135
rotation,399,2038,-0.138888
rotation,400,2039,-0.141592
rotation,401,2038,-0.167784
rotation,402,2039,-0.153407
rotation,403,2039,-0.163122
rotation,404,2039,-0.172725
rotation,405,2038,-0.163174
rotation,406,2039,-0.141498
rotation,407,2037,-0.173966
rotation,408,2039,-0.108054
rotation,409,2037,-0.145469
rotation,410,2037,-0.183000
rotation,411,2037,-0.235513
rotation,412,2039,-0.165346
rotation,413,2039,-0.178348
rotation,414,2037,-0.153008
rotation,415,2037,-0.174910
rotation,416,2039,-0.111145
rotation,417,2039,-0.137379
rotation,418,2039,-0.180843
rotation,419,2036,-0.096271
rotation,420,2038,-0.203796
rotation,421,2039,-0.153592
rotation,422,2039,-0.130544
rotation,423,2038,-0.124522
rotation,424,2037,-0.177221
rotation,425,2039,-0.166170
rotation,426,2037,-0.207008
rotation,427,2038,-0.135556
rotation,428,2039,-0.064511
rotation,429,2039,-0.147097
rotation,430,2039,-0.118917
rotation,431,2039,-0.163784
rotation,432,2039,-0.217220
rotation,433,2038,-0.175195
rotation,434,2038,-0.165854
rotation,435,2038,-0.176772
rotation,436,2036,-0.148971
rotation,437,2039,-0.203956
rotation,438,2039,-0.153213
rotation,439,2039,-0.179889
rotation,440,2039,-0.216641
rotation,441,2040,-0.178986
rotation,442,2038,-0.158359
rotation,443,2039,-0.102636
rotation,444,2038,-0.174136
rotation,445,2038,-0.138531
rotation,446,2039,-0.178933
rotation,447,2039,-0.131776
rotation,448,2039,-0.176214
rotation,449,2038,-0.175446
rotation,450,2036,-0.117576
rotation,451,2038,-0.162320
rotation,452,2039,-0.160098
rotation,453,2038,-0.165246
rotation,454,2038,-0.126841
rotation,455,2039,-0.228452
rotation,456,2037,-0.187978
rotation,457,2039,-0.169088
rotation,458,2039,-0.126282
rotation,459,2038,-0.138304
rotation,460,2039,-0.209078
rotation,461,2038,-0.165868
rotation,462,2039,-0.170562
rotation,463,2038,-0.119030
rotation,464,2039,-0.165139
rotation,465,2039,-0.192287
rotation,466,2038,-0.158947
rotation,467,2039,-0.156239
rotation,468,2039,-0.211516
rotation,469,2035,-0.105186
rotation,470,2037,-0.174711
rotation,471,2038,-0.085613
rotation,472,2039,-0.143415
rotation,473,2039,-0.192441
rotation,474,2040,-0.152137
rotation,475,2038,-0.160767
rotation,476,2038,-0.124231
rotation,477,2038,-0.119326
rotation,478,2038,-0.164869
rotation,479,2037,-0.157815
rotation,480,2039,-0.151019
rotation,481,2039,-0.162364
rotation,482,2039,-0.142056
rotation,483,2037,-0.180832
rotation,484,2039,-0.120913
rotation,485,2039,-0.194577
rotation,486,2039,-0.135127
rotation,487,2038,-0.144167
rotation,488,2039,-0.137616
rotation,489,2039,-0.201716
rotation,490,2039,-0.148119
rotation,491,2039,-0.167881
rotation,492,2039,-0.161647
rotation,493,2039,-0.150053
rotation,494,2039,-0.134799
rotation,495,2039,-0.141012
rotation,496,2039,-0.148139
rotation,497,2038,-0.144203
rotation,498,2039,-0.175344
rotation,499,2040,-0.182094
rotation,500,2039,-0.174537
rotation,501,2039,-0.165244
rotation,502,2038,-0.134489
rotation,503,2038,-0.179102
rotation,504,2039,-0.120634
rotation,505,2038,-0.191143
rotation,506,2039,-0.145319
rotation,507,2040,-0.200288
